"202112","부산서부",2039,1062,585,392,0,18,416,1300,104,201,20,4,0,1,12,46,1956,251,235,260,315,408,305,265,0,0
"202112","해남",1079,612,255,212,0,5,301,558,108,107,24,0,0,0,8,37,1010,129,121,154,178,183,159,155,0,0
"202112","부산강서",2271,1364,538,369,0,46,466,1300,216,243,46,19,0,2,20,63,2121,204,246,339,374,361,424,323,0,0
"202112","구례",294,127,95,72,0,1,84,143,25,41,11,0,0,0,5,12,266,44,27,37,47,54,36,49,0,0
"202112","음성",1652,891,386,375,0,2,347,932,136,235,46,3,0,3,13,68,1519,198,194,195,252,264,300,249,0,0
"202112","서울강북",6452,3426,1918,1108,0,85,1570,3587,508,702,142,47,0,11,56,256,5940,839,780,759,987,1065,1038,984,2599556,209798
"202112","성남중원",5327,3058,1502,767,0,54,1187,3147,458,481,107,41,0,14,54,241,4870,606,684,620,823,798,1001,795,0,0
"202112","제주동부",5086,2726,1575,785,0,28,688,2917,327,1126,87,33,1,7,51,192,4715,641,610,630,804,811,892,698,0,0
"202112","구미",5609,2928,1534,1147,0,9,928,3568,412,692,142,39,0,6,49,200,5173,646,619,676,928,866,1007,867,0,0
"202112","보은",293,135,95,63,0,2,72,161,15,43,3,0,0,0,3,6,281,25,30,52,38,57,51,40,0,0
"202112","부천소사",4106,1952,1415,739,0,38,909,2104,357,698,137,11,1,9,21,99,3828,566,487,452,659,629,686,627,0,0
"202112","담양",638,375,136,127,0,3,155,312,74,94,18,0,0,0,4,17,599,90,81,70,83,125,82,107,0,0
"202112","창원중부",4166,2255,1208,703,0,57,499,2361,800,449,45,22,0,6,43,145,3905,496,492,543,647,663,700,625,0,0
"202112","진해",2643,1409,841,393,0,35,391,1402,334,481,39,10,0,0,19,84,2491,326,294,326,411,400,485,401,0,0
"202112","횡성",604,288,173,143,0,4,114,337,56,93,14,3,0,2,0,24,561,75,84,83,87,93,120,62,0,0
"202112","홍천",1023,493,250,280,0,3,207,558,94,161,29,0,0,3,5,42,944,104,166,123,160,159,170,141,0,0
"202112","광주남부",3272,1671,978,623,0,6,587,1947,275,457,70,4,0,5,41,98,3054,361,390,420,556,547,536,462,0,0
"202112","예산",1056,548,257,251,0,6,215,594,98,143,23,2,0,4,10,32,985,128,136,129,158,196,179,130,0,0
"202112","화성서부",5973,3170,1668,1135,0,65,1625,2804,501,978,133,39,0,12,38,187,5564,699,655,719,1013,955,1124,808,0,0
"202112","광주광산",7247,3729,2082,1436,0,11,1347,4476,381,1032,120,28,0,9,51,225,6814,819,974,934,1178,1119,1265,958,0,0
"202112","나주",1741,906,446,389,0,6,458,864,181,232,41,6,0,2,9,53,1630,205,199,215,289,295,301,237,0,0
"202112","성주",490,222,147,121,0,2,106,298,32,52,15,0,0,0,6,15,454,52,72,56,88,84,89,49,0,0
"202112","김제",2178,883,308,987,0,4,334,732,147,961,9,3,0,1,11,48,2106,238,219,275,518,406,287,235,0,0
"202112","산청",405,229,106,70,0,15,72,217,75,26,4,0,0,0,1,10,390,35,57,63,63,52,79,56,0,0
"202112","울산중부",3078,1556,935,587,0,29,643,1736,208,462,71,21,0,1,43,108,2834,398,373,359,493,480,564,411,0,0
"202112","서울강서",10506,5398,3092,2016,0,135,2500,5760,942,1169,169,83,0,26,107,286,9835,1204,1291,1258,1735,1656,1799,1563,3165221,1028629
"202112","인천연수",6596,3396,1971,1229,0,42,1281,4101,634,538,146,36,0,10,65,167,6172,791,809,818,1107,1086,1035,950,0,0
"202112","군포",3966,2112,1189,665,0,45,871,1957,378,715,89,18,1,12,32,104,3710,470,509,519,614,648,612,594,0,0
"202112","용인동부",8561,4578,2304,1679,0,83,2544,4145,807,982,234,44,0,14,79,225,7965,936,1098,1099,1293,1365,1505,1265,0,0
"202112","김포",8060,4061,2259,1740,0,114,2145,3960,600,1241,259,45,0,32,70,189,7465,924,1073,1003,1267,1334,1396,1063,0,0
"202112","태백",671,373,195,103,0,6,88,396,107,74,15,2,0,1,7,16,630,94,71,68,99,112,129,98,0,0
"202112","광양",2400,1252,698,450,0,12,664,1178,313,233,55,14,0,2,26,83,2220,291,308,311,384,405,398,303,0,0
"202112","철원",486,239,150,97,0,12,99,276,50,49,15,0,0,2,1,13,455,46,59,71,94,94,65,57,0,0
"202112","함평",328,177,56,95,0,1,91,153,24,59,2,0,0,0,5,10,311,38,40,48,49,53,58,42,0,0
"202112","서울청",674,358,211,105,0,76,416,152,30,0,1,7,0,3,66,8,589,78,76,82,114,106,100,118,0,0
"202112","군산",3029,1636,863,530,0,19,521,1649,410,430,29,8,0,4,17,132,2839,349,370,356,437,529,552,436,0,0
"202112","광주서부",6153,3315,1652,1186,0,16,1073,3828,477,759,78,39,0,8,60,178,5790,778,757,791,864,963,1091,909,0,0
"202112","화순",1054,520,330,204,0,2,258,527,106,161,9,4,1,0,5,32,1003,103,155,111,109,157,287,132,0,0
"202112","경비교통과",689,477,80,132,0,1,413,254,20,1,0,1,0,1,2,2,683,96,80,94,89,94,141,95,0,0
"202112","부산남부",6907,3726,1983,1198,0,90,1291,4370,477,679,95,33,0,8,55,217,6499,850,793,828,1086,1108,1204,1038,0,0
"202112","창녕",870,361,217,292,0,18,139,366,117,230,11,0,0,1,6,27,825,96,97,112,142,147,164,112,0,0
"202112","대구중부",3560,1918,933,709,0,17,663,2264,265,351,17,17,0,15,27,164,3320,463,397,434,551,533,635,547,0,0
"202112","칠곡",1781,966,487,328,0,1,329,1070,168,213,34,4,0,1,28,55,1659,218,227,215,299,262,313,247,0,0
"202112","청주상당",4022,2129,1149,744,0,1,682,2456,251,632,104,19,0,4,28,185,3682,486,514,493,669,616,693,551,0,0
"202112","동해",1536,789,425,322,0,7,245,861,182,241,43,3,0,1,10,50,1429,144,184,179,233,341,250,205,0,0
"202112","이천",3903,2157,1066,680,0,53,1088,1866,317,579,94,33,1,19,41,109,3606,483,472,461,653,665,673,496,0,0
"202112","영주",1570,832,450,288,0,3,252,955,170,190,23,1,0,2,5,34,1505,180,204,231,243,233,273,206,0,0
"202112","서울중랑",7475,3826,2320,1329,0,106,1757,4124,585,903,158,54,0,14,76,256,6917,985,910,928,1187,1140,1280,1045,2560383,394574
"202112","울산남부",6501,3165,1695,1641,0,68,1355,3378,319,1381,85,35,0,12,82,212,6075,811,774,816,1124,942,1142,892,0,0
"202112","정선",695,362,177,156,0,10,118,342,118,107,14,2,0,6,3,30,640,84,114,87,100,101,133,76,0,0
"202112","정읍",1886,1024,515,347,0,4,357,1123,151,251,9,1,0,1,10,62,1803,230,252,253,363,248,320,220,0,0
"202112","서천",1084,429,260,395,0,8,115,549,60,352,13,0,0,0,5,18,1048,115,133,135,196,180,203,122,0,0
"202112","부산사하",5219,2709,1533,977,0,82,1091,3281,289,476,137,12,0,7,47,222,4794,571,603,693,864,833,935,720,0,0
"202112","논산",2130,1058,587,485,0,5,395,1152,248,330,35,9,0,7,28,64,1987,221,257,263,353,318,385,333,0,0
"202112","장성",434,237,91,106,0,5,135,221,28,45,7,0,0,1,1,4,421,42,66,49,61,75,80,61,0,0
"202112","김해서부",2820,1482,733,605,0,63,491,1447,467,352,73,9,0,1,21,120,2596,296,378,324,507,416,498,401,0,0
"202112","서울마포",9069,4728,2494,1847,0,192,2259,4985,746,887,116,39,0,28,110,299,8477,1094,1030,1093,1390,1410,1607,1445,4022976,978323
"202112","서울금천",5744,3139,1571,1034,0,91,1431,3105,500,617,120,30,0,13,56,180,5345,664,732,750,966,928,985,719,2567770,231850
"202112","포항북부",4177,2173,1184,820,0,4,687,2350,701,435,51,6,0,8,23,126,3963,486,530,534,597,698,744,588,0,0
